concept_name,concept_label,concept_period_type,concept_balance,concept_level,statement_label,statement_name,concept_is_extended
volkswagenag:ErgebnisausderAtEquityBewertungundAnpassungfuereinbehaltenesErgebnisderatequitybewertetenBeteiligungen,Ergebnis aus der At Equity Bewertung und Anpassung für einbehaltenes Ergebnis der at-equity bewerteten Beteiligungen,duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:OtherAdjustmentsForNoncashItems,Other adjustments for non-cash items,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:AdjustmentsForDecreaseIncreaseInInventories,Adjustments for decrease (increase) in inventories,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:VeraenderungdersonstigenForderungenundForderungenausLieferungenundLeistungen,Veränderung der sonstigen Forderungen und Forderungen aus Lieferungen und Leistungen,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:VeraenderungderVerbindlichkeiten,Veränderung der Verbindlichkeiten,duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:AdjustmentsForProvisions,Adjustments for provisions,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:VeraenderungderVermietetenVermoegenswerte,Veränderung der Vermieteten Vermögenswerte,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:VeraenderungderForderungenausFinanzdienstleistungen,Veränderung der Forderungen aus Finanzdienstleistungen,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:CashFlowsFromUsedInOperations,Cash flows from (used in) operations,duration,,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:InvestitioneninImmaterielleVermoegenswerteohneaktivierteEntwicklungskostenSachanlagenundAlsFinanzinvestitiongehalteneImmobilien,"Investitionen in Immaterielle Vermögenswerte (ohne aktivierte Entwicklungskosten), Sachanlagen und Als Finanzinvestition gehaltene Immobilien",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:ZugaengeaktivierterEntwicklungskosten,Zugänge aktivierter Entwicklungskosten,duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,"Cash flows used in obtaining control of subsidiaries or other businesses, classified as investing activities",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,"Other cash payments to acquire equity or debt instruments of other entities, classified as investing activities",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,"Cash flows from losing control of subsidiaries or other businesses, classified as investing activities",duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,"Other cash receipts from sales of equity or debt instruments of other entities, classified as investing activities",duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:ErloeseausdemAbgangvonImmateriellenVermoegenswertenSachanlagenundAlsFinanzinvestitiongehaltenenImmobilien,"Erlöse aus dem Abgang von Immateriellen Vermögenswerten, Sachanlagen und Als Finanzinvestition gehaltenen Immobilien",duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:VeraenderungderGeldanlageninWertpapieren,Veränderung der Geldanlagen in Wertpapieren,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,"Cash advances and loans made to other parties, classified as investing activities",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:CashFlowsFromUsedInInvestingActivities,Cash flows from (used in) investing activities,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:Kapitaleinzahlungenrueckzahlungen,Kapitaleinzahlungen/-rückzahlungen,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:DividendsPaidClassifiedAsOperatingActivities,"Dividends paid, classified as operating activities",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:KapitaltransaktionenmitMinderheiten,Kapitaltransaktionen mit Minderheiten,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:AufnahmenvonAnleihen,Aufnahmen von Anleihen,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:TilgungenvonAnleihen,Tilgungen von Anleihen,duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:VeraenderungenderuebrigenFinanzschulden,Veränderungen der übrigen Finanzschulden,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,"Payments of lease liabilities, classified as financing activities",duration,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:CashFlowsFromUsedInFinancingActivities,Cash flows from (used in) financing activities,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
ifrs-full:EffectOfExchangeRateChangesOnCashAndCashEquivalents,Effect of exchange rate changes on cash and cash equivalents,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:VeraenderungderRisikovorsorgeaufZahlungsmittel,Veränderung der Risikovorsorge auf Zahlungsmittel,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
ifrs-full:IncreaseDecreaseInCashAndCashEquivalents,Increase (decrease) in cash and cash equivalents,duration,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,False
volkswagenag:WertpapiereDarlehensforderungenundTermingeldanlagen,"Wertpapiere, Darlehensforderungen und Termingeldanlagen",instant,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:BruttoLiquiditaet,Brutto-Liquidität,instant,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:Kreditstand,Kreditstand,instant,credit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
volkswagenag:NettoLiquiditaet,Netto-Liquidität,instant,debit,1,Statement of cash flows [abstract],ifrs-full:StatementOfCashFlowsAbstract,True
esef_cor:NotesAccountingPoliciesAndMandatoryTags,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",instant,,0,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,True
ifrs-full:NameOfReportingEntityOrOtherMeansOfIdentification,Name of reporting entity or other means of identification,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
ifrs-full:DomicileOfEntity,Domicile of entity,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
ifrs-full:NameOfUltimateParentOfGroup,Name of ultimate parent of group,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
ifrs-full:LegalFormOfEntity,Legal form of entity,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
ifrs-full:PrincipalPlaceOfBusiness,Principal place of business,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
ifrs-full:CountryOfIncorporation,Country of incorporation,duration,,1,"Platzhalter für Anhangangaben, Rechnungslegungsmethoden und obligatorische Elemente der Basistaxonomie — dieses Element MUSS als Ausgangspunkt für die Auszeichnungen der Angaben in den Erläuterungen zu den Abschlüssen benutzt werden",esef_cor:NotesAccountingPoliciesAndMandatoryTags,False
